date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
3/10/2024,6,"yes, and?",Ariana Grande,73,214994,album,13,3/8/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/10/2024,7,bye,Ariana Grande,78,164927,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/10/2024,8,Lose Control,Teddy Swims,94,210688,album,10,9/15/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
3/10/2024,9,the boy is mine,Ariana Grande,77,173639,album,13,3/8/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/10/2024,10,eternal sunshine,Ariana Grande,60,210200,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273c75a14e746ffe2030e8cd5da
3/10/2024,11,TEXAS HOLD 'EM,Beyoncé,87,235636,single,3,2/10/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2736c1836a40380c147eab9c98f
3/10/2024,12,Cruel Summer,Taylor Swift,98,178426,album,18,8/23/2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
3/10/2024,13,don't wanna break up again,Ariana Grande,77,174006,album,13,3/8/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/10/2024,14,intro (end of the world),Ariana Grande,77,92400,album,13,3/8/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/10/2024,15,supernatural,Ariana Grande,77,163381,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/10/2024,16,true story,Ariana Grande,76,163278,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/10/2024,17,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,86,244684,album,36,2/9/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273c87bfeef81a210ddb7f717b5
3/10/2024,18,Gata Only,FloyyMenor & Cris Mj,92,222000,single,1,2/2/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731d0777b3259d0bd618f4a1f6
3/10/2024,19,My Love Mine All Mine,Mitski,97,137773,album,11,9/15/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
3/10/2024,20,La Diabla,Xavi,97,172264,single,1,11/30/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2731501c770de50a22b25d67611
3/10/2024,21,redrum,21 Savage,96,270697,album,15,1/12/2024,TRUE,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347
3/10/2024,22,Stick Season,Noah Kahan,96,182346,album,14,10/14/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
3/10/2024,23,Saturn Returns Interlude,Ariana Grande,75,42166,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/10/2024,24,i wish i hated you,Ariana Grande,75,153633,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/10/2024,25,LUNA,Feid,96,196800,album,10,12/1/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
3/10/2024,26,Saturn,SZA,91,186191,single,5,2/22/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07
3/10/2024,27,FE!N (feat. Playboi Carti),Travis Scott,93,191700,album,19,7/28/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
3/10/2024,28,Lovin On Me,Jack Harlow,96,138411,single,1,11/10/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273fcf4adae77baba5d0169e8e8
3/10/2024,29,imperfect for you,Ariana Grande,74,182566,album,13,3/8/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/10/2024,30,Unwritten,Natasha Bedingfield,94,259333,album,14,8/30/2004,FALSE,https://i.scdn.co/image/ab67616d0000b273b337e1ca6629a53c66a3b0d4
3/10/2024,31,Houdini,Dua Lipa,94,185917,single,1,11/9/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273001d5706fddc72561f6488af
3/10/2024,32,Praise Jah In The Moonlight,YG Marley,94,263040,single,1,12/27/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273672db804db16b0dd95ecf572
3/10/2024,33,LA FALDA,Myke Towers,93,174229,album,23,9/18/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8
3/10/2024,34,act ii: date @ 8 (feat. Drake) - remix,4batz & Drake,74,231338,single,1,3/8/2024,TRUE,https://i.scdn.co/image/ab67616d0000b273612543615ab7c221057cbf10
3/10/2024,35,ordinary things (feat. Nonna),Ariana Grande,56,168500,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273c75a14e746ffe2030e8cd5da
3/10/2024,36,I Wanna Be Yours,Arctic Monkeys,95,183956,album,12,9/9/2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
3/10/2024,37,Training Season,Dua Lipa,92,209487,single,4,2/15/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273790260cc86fd7b2678bb204d
3/10/2024,38,Water,Tyla,93,200255,single,1,7/28/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273d20231861e86a6f74ef2393e
3/10/2024,39,Whatever She Wants,Bryson Tiller,88,161342,single,1,2/13/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731aba7b448d35bd576ceac182
3/10/2024,40,PERRO NEGRO,Bad Bunny,94,162767,album,22,10/13/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
3/10/2024,41,Strangers,Kenya Grace,94,172964,single,1,9/1/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
3/10/2024,42,The Night We Met,Lord Huron,82,208211,album,14,4/7/2015,FALSE,https://i.scdn.co/image/ab67616d0000b2739d2efe43d5b7ebc7cb60ca81
3/10/2024,43,La Víctima,Xavi,94,156345,single,1,8/17/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2730e8dc9720dd03d86627fa54b
3/10/2024,44,Flowers,Miley Cyrus,94,200600,album,14,8/18/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5
3/10/2024,45,Popular (with Playboi Carti & Madonna),The Weeknd,85,215466,album,36,2/9/2024,TRUE,https://i.scdn.co/image/ab67616d0000b273c87bfeef81a210ddb7f717b5
3/10/2024,46,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,93,227195,album,16,8/25/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
3/10/2024,47,QLONA,KAROL G,92,172797,album,9,8/10/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
3/10/2024,48,Seven (feat. Latto) (Explicit Ver.),Jung Kook,88,183550,album,11,11/3/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
3/10/2024,49,Locked out of Heaven,Bruno Mars,91,233478,album,10,12/7/2012,FALSE,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46
3/10/2024,50,Starboy,The Weeknd,93,230453,album,18,11/25/2016,TRUE,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
3/11/2024,1,we can't be friends (wait for your love),Ariana Grande,81,228639,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/11/2024,2,Beautiful Things,Benson Boone,100,180304,single,1,1/18/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273f2a919d3fa0f2b2593c92d19
3/11/2024,3,End of Beginning,Djo,94,159245,album,13,9/16/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
3/11/2024,4,CARNIVAL,¥$ & Kanye West & Ty Dolla $ign,96,264324,album,16,2/9/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2730a31b4026a452ae8c3f97a76
3/11/2024,5,greedy,Tate McRae,98,131872,single,1,9/15/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
3/11/2024,6,Cruel Summer,Taylor Swift,98,178426,album,18,8/23/2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
3/11/2024,7,"yes, and?",Ariana Grande,77,214994,album,13,3/8/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/11/2024,8,Lose Control,Teddy Swims,94,210688,album,10,9/15/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
3/11/2024,9,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,86,244684,album,36,2/9/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273c87bfeef81a210ddb7f717b5
3/11/2024,10,the boy is mine,Ariana Grande,81,173639,album,13,3/8/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/11/2024,11,TEXAS HOLD 'EM,Beyoncé,87,235636,single,3,2/10/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2736c1836a40380c147eab9c98f
3/11/2024,12,La Diabla,Xavi,97,172264,single,1,11/30/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2731501c770de50a22b25d67611
3/11/2024,13,My Love Mine All Mine,Mitski,97,137773,album,11,9/15/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
3/11/2024,14,bye,Ariana Grande,81,164927,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/11/2024,15,Gata Only,FloyyMenor & Cris Mj,92,222000,single,1,2/2/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731d0777b3259d0bd618f4a1f6
3/11/2024,16,eternal sunshine,Ariana Grande,81,210200,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/11/2024,17,supernatural,Ariana Grande,81,163381,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/11/2024,18,Stick Season,Noah Kahan,96,182346,album,14,10/14/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
3/11/2024,19,don't wanna break up again,Ariana Grande,81,174006,album,13,3/8/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/11/2024,20,LUNA,Feid,96,196800,album,10,12/1/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
3/11/2024,21,FE!N (feat. Playboi Carti),Travis Scott,93,191700,album,19,7/28/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
3/11/2024,22,true story,Ariana Grande,80,163278,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/11/2024,23,Saturn,SZA,91,186191,single,5,2/22/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07
3/11/2024,24,redrum,21 Savage,96,270697,album,15,1/12/2024,TRUE,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347
3/11/2024,25,intro (end of the world),Ariana Grande,80,92400,album,13,3/8/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/11/2024,26,i wish i hated you,Ariana Grande,79,153633,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/11/2024,27,I Wanna Be Yours,Arctic Monkeys,94,183956,album,12,9/9/2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
3/11/2024,28,Lovin On Me,Jack Harlow,96,138411,single,1,11/10/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273fcf4adae77baba5d0169e8e8
3/11/2024,29,Unwritten,Natasha Bedingfield,94,259333,album,14,8/30/2004,FALSE,https://i.scdn.co/image/ab67616d0000b273b337e1ca6629a53c66a3b0d4
3/11/2024,30,imperfect for you,Ariana Grande,78,182566,album,13,3/8/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/11/2024,31,Praise Jah In The Moonlight,YG Marley,94,263040,single,1,12/27/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273672db804db16b0dd95ecf572
3/11/2024,32,La Víctima,Xavi,94,156345,single,1,8/17/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2730e8dc9720dd03d86627fa54b
3/11/2024,33,LA FALDA,Myke Towers,93,174229,album,23,9/18/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8
3/11/2024,34,Seven (feat. Latto) (Explicit Ver.),Jung Kook,88,183550,album,11,11/3/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
3/11/2024,35,The Night We Met,Lord Huron,82,208211,album,14,4/7/2015,FALSE,https://i.scdn.co/image/ab67616d0000b2739d2efe43d5b7ebc7cb60ca81
3/11/2024,36,PERRO NEGRO,Bad Bunny,94,162767,album,22,10/13/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
3/11/2024,37,Water,Tyla,93,200255,single,1,7/28/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273d20231861e86a6f74ef2393e
3/11/2024,38,Whatever She Wants,Bryson Tiller,88,161342,single,1,2/13/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731aba7b448d35bd576ceac182
3/11/2024,39,Saturn Returns Interlude,Ariana Grande,78,42166,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/11/2024,40,Starboy,The Weeknd,93,230453,album,18,11/25/2016,TRUE,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
3/11/2024,41,Popular (with Playboi Carti & Madonna),The Weeknd,85,215466,album,36,2/9/2024,TRUE,https://i.scdn.co/image/ab67616d0000b273c87bfeef81a210ddb7f717b5
3/11/2024,42,QLONA,KAROL G,91,172797,album,9,8/10/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
3/11/2024,43,Houdini,Dua Lipa,94,185917,single,1,11/9/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273001d5706fddc72561f6488af
3/11/2024,44,Strangers,Kenya Grace,94,172964,single,1,9/1/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
3/11/2024,45,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,93,227195,album,16,8/25/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
3/11/2024,46,ordinary things (feat. Nonna),Ariana Grande,77,168500,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/11/2024,47,Flowers,Miley Cyrus,94,200600,album,14,8/18/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5
3/11/2024,48,vampire,Olivia Rodrigo,93,219724,album,12,9/8/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
3/11/2024,49,Training Season,Dua Lipa,92,209487,single,4,2/15/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273790260cc86fd7b2678bb204d
3/11/2024,50,Madonna,Natanael Cano & Oscar Maydon,74,187087,single,1,3/8/2024,TRUE,https://i.scdn.co/image/ab67616d0000b273fcd2820c9b859adc64a64b88
3/12/2024,1,we can't be friends (wait for your love),Ariana Grande,85,228639,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/12/2024,2,Beautiful Things,Benson Boone,100,180304,single,1,1/18/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273f2a919d3fa0f2b2593c92d19
3/12/2024,3,End of Beginning,Djo,95,159245,album,13,9/16/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
3/12/2024,4,CARNIVAL,¥$ & Kanye West & Ty Dolla $ign,97,264324,album,16,2/9/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2730a31b4026a452ae8c3f97a76
3/12/2024,5,greedy,Tate McRae,98,131872,single,1,9/15/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
3/12/2024,6,Cruel Summer,Taylor Swift,98,178426,album,18,8/23/2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
3/12/2024,7,"yes, and?",Ariana Grande,80,214994,album,13,3/8/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/12/2024,8,Lose Control,Teddy Swims,94,210688,album,10,9/15/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
3/12/2024,9,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,86,244684,album,36,2/9/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273c87bfeef81a210ddb7f717b5
3/12/2024,10,the boy is mine,Ariana Grande,84,173639,album,13,3/8/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/12/2024,11,TEXAS HOLD 'EM,Beyoncé,87,235636,single,3,2/10/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2736c1836a40380c147eab9c98f
3/12/2024,12,La Diabla,Xavi,97,172264,single,1,11/30/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2731501c770de50a22b25d67611
3/12/2024,13,My Love Mine All Mine,Mitski,97,137773,album,11,9/15/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
3/12/2024,14,bye,Ariana Grande,84,164927,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/12/2024,15,Gata Only,FloyyMenor & Cris Mj,92,222000,single,1,2/2/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731d0777b3259d0bd618f4a1f6
3/12/2024,16,eternal sunshine,Ariana Grande,83,210200,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/12/2024,17,supernatural,Ariana Grande,83,163381,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/12/2024,18,Stick Season,Noah Kahan,96,182346,album,14,10/14/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
3/12/2024,19,don't wanna break up again,Ariana Grande,83,174006,album,13,3/8/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/12/2024,20,LUNA,Feid,95,196800,album,10,12/1/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
3/12/2024,21,FE!N (feat. Playboi Carti),Travis Scott,93,191700,album,19,7/28/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
3/12/2024,22,true story,Ariana Grande,82,163278,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/12/2024,23,Saturn,SZA,91,186191,single,5,2/22/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07
3/12/2024,24,redrum,21 Savage,96,270697,album,15,1/12/2024,TRUE,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347
3/12/2024,25,intro (end of the world),Ariana Grande,82,92400,album,13,3/8/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/12/2024,26,i wish i hated you,Ariana Grande,81,153633,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/12/2024,27,I Wanna Be Yours,Arctic Monkeys,94,183956,album,12,9/9/2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
3/12/2024,28,Lovin On Me,Jack Harlow,96,138411,single,1,11/10/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273fcf4adae77baba5d0169e8e8
3/12/2024,29,Unwritten,Natasha Bedingfield,94,259333,album,14,8/30/2004,FALSE,https://i.scdn.co/image/ab67616d0000b273b337e1ca6629a53c66a3b0d4
3/12/2024,30,imperfect for you,Ariana Grande,81,182566,album,13,3/8/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/12/2024,31,Praise Jah In The Moonlight,YG Marley,94,263040,single,1,12/27/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273672db804db16b0dd95ecf572
3/12/2024,32,La Víctima,Xavi,94,156345,single,1,8/17/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2730e8dc9720dd03d86627fa54b
3/12/2024,33,LA FALDA,Myke Towers,93,174229,album,23,9/18/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8
3/12/2024,34,Seven (feat. Latto) (Explicit Ver.),Jung Kook,88,183550,album,11,11/3/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
3/12/2024,35,The Night We Met,Lord Huron,82,208211,album,14,4/7/2015,FALSE,https://i.scdn.co/image/ab67616d0000b2739d2efe43d5b7ebc7cb60ca81
3/12/2024,36,PERRO NEGRO,Bad Bunny,94,162767,album,22,10/13/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
3/12/2024,37,Water,Tyla,93,200255,single,1,7/28/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273d20231861e86a6f74ef2393e
3/12/2024,38,Whatever She Wants,Bryson Tiller,89,161342,single,1,2/13/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731aba7b448d35bd576ceac182
3/12/2024,39,Saturn Returns Interlude,Ariana Grande,80,42166,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/12/2024,40,Starboy,The Weeknd,93,230453,album,18,11/25/2016,TRUE,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
3/12/2024,41,Popular (with Playboi Carti & Madonna),The Weeknd,86,215466,album,36,2/9/2024,TRUE,https://i.scdn.co/image/ab67616d0000b273c87bfeef81a210ddb7f717b5
3/12/2024,42,QLONA,KAROL G,91,172797,album,9,8/10/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
3/12/2024,43,Houdini,Dua Lipa,94,185917,single,1,11/9/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273001d5706fddc72561f6488af
3/12/2024,44,Strangers,Kenya Grace,94,172964,single,1,9/1/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
3/12/2024,45,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,93,227195,album,16,8/25/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
3/12/2024,46,ordinary things (feat. Nonna),Ariana Grande,79,168500,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/12/2024,47,Flowers,Miley Cyrus,94,200600,album,14,8/18/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5
3/12/2024,48,vampire,Olivia Rodrigo,93,219724,album,12,9/8/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
3/12/2024,49,Training Season,Dua Lipa,92,209487,single,4,2/15/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273790260cc86fd7b2678bb204d
3/12/2024,50,Madonna,Natanael Cano & Oscar Maydon,77,187087,single,1,3/8/2024,TRUE,https://i.scdn.co/image/ab67616d0000b273fcd2820c9b859adc64a64b88
3/13/2024,1,we can't be friends (wait for your love),Ariana Grande,87,228639,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/13/2024,2,Beautiful Things,Benson Boone,100,180304,single,1,1/18/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273f2a919d3fa0f2b2593c92d19
3/13/2024,3,End of Beginning,Djo,95,159245,album,13,9/16/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
3/13/2024,4,CARNIVAL,¥$ & Kanye West & Ty Dolla $ign,97,264324,album,16,2/9/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2730a31b4026a452ae8c3f97a76
3/13/2024,5,greedy,Tate McRae,98,131872,single,1,9/15/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
3/13/2024,6,"yes, and?",Ariana Grande,81,214994,album,13,3/8/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/13/2024,7,Cruel Summer,Taylor Swift,98,178426,album,18,8/23/2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
3/13/2024,8,Lose Control,Teddy Swims,94,210688,album,10,9/15/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
3/13/2024,9,the boy is mine,Ariana Grande,85,173639,album,13,3/8/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
3/13/2024,10,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,86,244684,album,36,2/9/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273c87bfeef81a210ddb7f717b5
